Date,Open,High,Low,Close,Adj Close,Volume
2015-05-18,95.089996,95.940002,94.870003,94.919998,79.952423,1196400
2015-05-19,95.110001,95.419998,94.709999,95.010002,80.028229,974300
2015-05-20,95.190002,95.239998,93.930000,93.940002,79.126961,898600
2015-05-21,93.820000,93.900002,92.870003,93.400002,78.672112,1454000
2015-05-22,93.400002,94.459999,93.099998,93.980003,79.160660,1050500
2015-05-26,94.050003,94.300003,93.430000,93.459999,78.722656,1175100
2015-05-27,93.550003,94.139999,92.769997,93.879997,79.076424,762900
2015-05-28,93.699997,94.059998,93.320000,94.029999,79.202759,739300
2015-05-29,94.029999,94.290001,93.070000,94.199997,79.345955,1566000
2015-06-01,94.480003,94.709999,93.690002,94.129997,79.286995,1327600
2015-06-02,93.589996,94.440002,93.500000,94.300003,79.430199,1558200
2015-06-03,94.250000,95.230003,94.010002,94.519997,79.615517,1621900
2015-06-04,94.169998,94.949997,93.879997,94.239998,79.379654,1420100
2015-06-05,95.000000,96.470001,94.750000,95.949997,80.820015,2380600
2015-06-08,95.639999,96.160004,95.120003,95.169998,80.582924,1245500
2015-06-09,95.199997,96.430000,94.610001,96.300003,81.539726,2050300
2015-06-10,96.629997,98.660004,96.099998,98.589996,83.478745,2588100
2015-06-11,98.699997,99.220001,98.279999,98.870003,83.715828,1560100
2015-06-12,98.870003,99.110001,96.629997,96.930000,82.073166,1392900
2015-06-15,96.059998,96.680000,95.370003,96.239998,81.488930,1102800
2015-06-16,95.949997,96.849998,95.949997,96.529999,81.734467,1320500
2015-06-17,96.820000,97.410004,96.300003,96.449997,81.666725,1415900
2015-06-18,96.900002,97.050003,95.809998,96.010002,81.294182,1535300
2015-06-19,95.730003,96.260002,93.900002,93.989998,79.583801,2845500
2015-06-22,94.809998,95.199997,94.480003,94.669998,80.159569,904700
2015-06-23,94.660004,95.330002,94.550003,94.790001,80.261177,837700
2015-06-24,94.790001,94.839996,93.610001,93.660004,79.304375,1255900
2015-06-25,93.570000,94.650002,93.370003,94.000000,79.592270,1264100
2015-06-26,94.290001,94.349998,93.629997,93.830002,79.448318,1162800
2015-06-29,92.750000,93.529999,92.309998,92.309998,78.161293,1375600
2015-06-30,93.120003,93.610001,92.669998,93.059998,78.796333,1729800
2015-07-01,93.830002,94.199997,93.349998,93.709999,79.346718,1045600
2015-07-02,94.190002,94.470001,93.779999,94.269997,79.820862,1356900
2015-07-06,93.800003,94.849998,93.110001,94.580002,80.083359,1103700
2015-07-07,94.570000,95.250000,93.489998,95.239998,80.642189,1512300
2015-07-08,94.550003,95.180000,94.019997,95.010002,80.447456,1801100
2015-07-09,96.239998,97.570000,95.809998,96.970001,82.107048,1536800
2015-07-10,98.360001,99.209999,98.050003,98.510002,83.410988,1797800
2015-07-13,99.349998,99.750000,98.019997,98.089996,83.055359,1210100
2015-07-14,98.260002,98.379997,97.139999,97.220001,82.318733,1559600
2015-07-15,97.610001,98.010002,96.860001,97.809998,82.818283,1245600
2015-07-16,98.099998,99.209999,97.870003,99.169998,83.969818,1786300
2015-07-17,98.089996,99.900002,98.000000,99.730003,84.444008,1222200
2015-07-20,98.269997,100.320000,98.019997,99.839996,84.537132,1036800
2015-07-21,100.029999,100.870003,98.550003,98.699997,83.571869,1468400
2015-07-22,99.419998,99.500000,98.120003,98.940002,83.775085,1008400
2015-07-23,98.480003,98.610001,96.099998,96.620003,81.810684,1764900
2015-07-24,96.389999,97.570000,96.199997,96.660004,81.844551,881100
2015-07-27,96.040001,96.489998,95.199997,95.550003,80.904678,755900
2015-07-28,96.300003,96.589996,95.400002,96.160004,81.421196,1194800
2015-07-29,95.940002,97.180000,95.559998,97.010002,82.140915,1391300
2015-07-30,96.860001,97.919998,96.389999,97.010002,82.140915,1343700
2015-07-31,96.970001,97.050003,95.730003,96.040001,81.319572,1522200
2015-08-03,96.370003,97.110001,96.089996,96.970001,82.107048,1194000
2015-08-04,96.860001,97.209999,96.150002,96.690002,81.869942,1032100
2015-08-05,97.650002,98.080002,96.900002,97.889999,82.886032,1762800
2015-08-06,98.269997,98.269997,96.510002,97.089996,82.208641,1105800
2015-08-07,96.970001,97.410004,96.410004,97.239998,82.335663,832100
2015-08-10,98.129997,98.389999,97.629997,98.000000,82.979164,918700
2015-08-11,97.599998,97.949997,96.800003,97.250000,82.344124,1290200
2015-08-12,96.739998,97.150002,95.010002,97.019997,82.149376,1399100
2015-08-13,96.940002,98.040001,96.180000,97.720001,82.742081,1471800
2015-08-14,97.879997,98.260002,97.449997,98.160004,83.114639,1117900
2015-08-17,97.650002,98.370003,97.220001,98.250000,83.190849,1015900
2015-08-18,98.269997,98.660004,98.019997,98.290001,83.224716,1097400
2015-08-19,98.040001,98.250000,96.500000,97.230003,82.327194,1700200
2015-08-20,96.260002,97.040001,95.419998,96.059998,81.336525,1898000
2015-08-21,95.430000,95.629997,91.599998,91.639999,77.593979,3452700
2015-08-24,88.459999,91.599998,84.330002,88.739998,75.138474,3557200
