Date,Open,High,Low,Close,Adj Close,Volume
2015-05-18,41.654999,42.174999,41.654999,42.075001,38.811459,366200
2015-05-19,42.070000,42.349998,41.915001,42.340000,39.055904,948400
2015-05-20,42.275002,42.584999,42.174999,42.435001,39.143536,477600
2015-05-21,42.330002,42.485001,42.240002,42.314999,39.032845,284400
2015-05-22,42.259998,42.369999,42.064999,42.220001,38.945217,247100
2015-05-26,42.139999,42.209999,41.919998,42.055000,38.793011,551800
2015-05-27,42.099998,42.259998,41.900002,42.174999,38.903706,524500
2015-05-28,42.075001,42.320000,42.070000,42.264999,38.986725,443300
2015-05-29,42.250000,42.275002,41.875000,41.985001,38.728447,782600
2015-06-01,42.014999,42.365002,41.705002,42.270000,38.991329,1071200
2015-06-02,42.110001,42.150002,41.834999,41.950001,38.696156,509200
2015-06-03,42.134998,42.215000,41.860001,42.185001,38.912930,775000
2015-06-04,41.950001,42.259998,41.639999,41.650002,38.419426,412000
2015-06-05,41.544998,41.665001,41.200001,41.305000,38.101181,511300
2015-06-08,41.270000,41.430000,41.044998,41.299999,38.096577,586200
2015-06-09,41.250000,41.740002,41.220001,41.540001,38.317963,479000
2015-06-10,41.645000,41.880001,41.555000,41.799999,38.557796,393200
2015-06-11,41.799999,41.965000,41.674999,41.959999,38.705376,493000
2015-06-12,41.910000,41.910000,41.544998,41.665001,38.433270,373700
2015-06-15,41.474998,41.485001,41.095001,41.165001,37.972038,530600
2015-06-16,41.279999,41.570000,41.165001,41.400002,38.188820,686300
2015-06-17,41.544998,41.720001,41.455002,41.595001,38.368683,429900
2015-06-18,41.654999,42.049999,41.654999,41.785000,38.543957,569200
2015-06-19,41.895000,41.930000,41.689999,41.794998,38.553181,644200
2015-06-22,41.895000,42.080002,41.794998,41.915001,38.663876,333200
2015-06-23,41.919998,42.025002,41.625000,41.639999,38.410202,664200
2015-06-24,41.660000,41.660000,41.240002,41.320000,38.115021,414000
2015-06-25,41.375000,41.459999,41.205002,41.404999,38.193424,333200
2015-06-26,41.500000,41.500000,41.270000,41.410000,38.198040,669600
2015-06-29,41.270000,41.334999,40.480000,40.520000,37.377079,680300
2015-06-30,40.810001,40.939999,40.490002,40.564999,37.418583,611200
2015-07-01,40.724998,41.389999,40.610001,41.369999,38.161140,784700
2015-07-02,41.365002,41.455002,40.924999,41.060001,37.875191,677900
2015-07-06,40.884998,41.139999,40.685001,40.904999,37.732204,1750400
2015-07-07,40.910000,41.799999,40.770000,41.775002,38.534740,572700
2015-07-08,41.505001,41.919998,41.505001,41.790001,38.548573,622300
2015-07-09,42.000000,42.200001,41.549999,41.590000,38.364082,521500
2015-07-10,41.875000,42.105000,41.830002,42.055000,38.793011,454600
2015-07-13,42.424999,42.560001,42.220001,42.435001,39.143536,438600
2015-07-14,42.500000,42.615002,42.244999,42.410000,39.120472,403200
2015-07-15,42.474998,42.625000,42.314999,42.400002,39.111259,430800
2015-07-16,42.584999,42.980000,42.529999,42.904999,39.577080,698500
2015-07-17,42.865002,42.865002,42.435001,42.485001,39.189655,434000
2015-07-20,42.500000,42.865002,42.455002,42.849998,39.526352,331400
2015-07-21,42.740002,42.785000,42.299999,42.360001,39.074356,603900
2015-07-22,42.299999,42.590000,42.244999,42.555000,39.254230,454100
2015-07-23,42.630001,42.715000,42.334999,42.389999,39.102028,341300
2015-07-24,42.395000,42.555000,42.195000,42.244999,38.968277,372600
2015-07-27,42.095001,42.320000,41.965000,42.310001,39.028229,320700
2015-07-28,42.400002,42.775002,42.320000,42.755001,39.438709,438100
2015-07-29,42.705002,43.195000,42.705002,43.160000,39.812302,369200
2015-07-30,43.099998,43.395000,42.735001,43.389999,40.024467,374500
2015-07-31,43.500000,43.520000,43.115002,43.165001,39.816917,532400
2015-08-03,43.165001,43.705002,43.154999,43.695000,40.305813,639000
2015-08-04,43.889999,44.244999,43.705002,44.005001,40.591755,631400
2015-08-05,44.139999,45.020000,44.029999,44.744999,41.274368,929800
2015-08-06,44.904999,44.990002,44.334999,44.674999,41.209789,556500
2015-08-07,44.415001,44.529999,44.264999,44.520000,41.377087,725200
2015-08-10,44.645000,44.875000,44.470001,44.590000,41.442146,386000
2015-08-11,44.314999,44.455002,44.099998,44.215000,41.093609,505500
2015-08-12,43.904999,44.544998,43.665001,44.544998,41.400322,1378400
2015-08-13,44.509998,44.775002,44.400002,44.630001,41.479317,635800
2015-08-14,44.660000,44.840000,44.500000,44.825001,41.660561,271400
2015-08-17,44.740002,45.160000,44.450001,45.160000,41.971901,1109800
2015-08-18,45.230000,45.365002,44.950001,45.285000,42.088081,469700
2015-08-19,45.075001,45.075001,44.685001,44.875000,41.707027,473700
2015-08-20,44.570000,44.750000,44.299999,44.325001,41.195850,455200
2015-08-21,44.095001,44.250000,43.349998,43.349998,40.289680,533100
2015-08-24,41.365002,43.080002,41.119999,42.490002,39.490402,1508400
2015-08-25,43.365002,43.500000,41.445000,41.474998,38.547043,847900
2015-08-26,42.270000,42.605000,41.410000,42.494999,39.495045,687700
2015-08-27,42.924999,43.294998,42.455002,43.270000,40.215328,699100
2015-08-28,43.185001,43.544998,42.830002,43.424999,40.359379,980600
2015-08-31,43.285000,43.494999,42.755001,43.139999,40.094509,958700
2015-09-01,42.490002,42.700001,41.830002,41.959999,38.997807,1407200
2015-09-02,42.240002,42.505001,42.040001,42.424999,39.429981,1556800
2015-09-03,42.605000,43.154999,42.450001,43.014999,39.978325,839200
2015-09-04,42.525002,42.755001,42.340000,42.465000,39.467159,542500
2015-09-08,43.009998,43.270000,42.654999,43.255001,40.201393,601100
2015-09-09,43.500000,43.660000,42.535000,42.615002,39.606564,515100
2015-09-10,42.500000,42.884998,42.340000,42.494999,39.495045,933400
2015-09-11,41.634998,42.205002,41.505001,42.044998,39.076805,2118000
2015-09-14,42.064999,42.095001,41.575001,41.715000,38.770103,567400
2015-09-15,41.799999,42.250000,41.709999,42.119999,39.146515,492300
2015-09-16,42.119999,42.314999,42.014999,42.235001,39.253399,1542200
2015-09-17,42.299999,42.810001,42.189999,42.419998,39.425335,606900
2015-09-18,42.115002,42.334999,41.860001,41.945000,38.983879,1003700
2015-09-21,42.215000,42.494999,42.049999,42.400002,39.406750,673600
2015-09-22,42.000000,42.270000,41.764999,41.994999,39.030338,492600
2015-09-23,42.090000,42.230000,41.865002,42.049999,39.081459,354700
2015-09-24,41.900002,42.430000,41.755001,42.384998,39.392807,893700
2015-09-25,42.755001,43.220001,42.529999,42.814999,39.792450,639100
2015-09-28,42.634998,42.910000,42.119999,42.220001,39.239456,525400
2015-09-29,42.195000,42.395000,42.025002,42.264999,39.281277,627400
2015-09-30,42.584999,43.000000,41.895000,41.950001,38.988514,1739000
2015-10-01,42.000000,42.099998,41.595001,41.900002,38.942051,2268000
2015-10-02,41.625000,42.564999,41.610001,42.564999,39.560101,1403800
2015-10-05,42.904999,43.279999,42.705002,43.195000,40.145622,3177200
2015-10-06,43.174999,43.195000,42.715000,42.779999,39.759922,1395400
2015-10-07,42.945000,43.355000,42.709999,43.250000,40.196743,1987800
2015-10-08,43.165001,43.540001,43.040001,43.525002,40.452328,1140400
2015-10-09,43.580002,43.919998,43.514999,43.810001,40.717213,772000
2015-10-12,43.875000,44.259998,43.834999,44.150002,41.033207,1629600
2015-10-13,44.000000,44.305000,43.865002,43.965000,40.861263,997600
2015-10-14,43.990002,44.099998,43.419998,43.480000,40.410500,741800
2015-10-15,43.744999,43.880001,43.494999,43.759998,40.670742,625200
2015-10-16,43.855000,44.230000,43.775002,44.185001,41.065739,550600
2015-10-19,44.130001,44.360001,44.000000,44.105000,40.991386,1219400
2015-10-20,44.150002,44.259998,43.930000,44.049999,40.940258,614400
2015-10-21,44.215000,44.365002,43.860001,43.904999,40.805504,539000
2015-10-22,44.189999,44.435001,44.000000,44.325001,41.195850,1094000
2015-10-23,44.450001,44.685001,43.830002,43.904999,40.805504,848600
2015-10-26,43.805000,43.990002,43.580002,43.595001,40.517387,630000
2015-10-27,43.590000,43.820000,43.160000,43.290001,40.233921,788100
2015-10-28,43.435001,43.750000,43.224998,43.744999,40.656799,527500
2015-10-29,43.514999,43.869999,43.189999,43.235001,40.182796,786800
2015-10-30,43.255001,43.355000,42.755001,43.044998,40.006210,1922200
2015-11-02,43.540001,43.540001,42.525002,42.700001,39.685570,1655000
2015-11-03,42.610001,42.735001,42.020000,42.055000,39.086102,1366800
2015-11-04,42.240002,42.320000,41.750000,41.930000,38.969925,612100
2015-11-05,42.029999,42.029999,41.455002,41.505001,38.574932,1503600
2015-11-06,41.360001,41.474998,40.285000,40.945000,38.364113,2476200
2015-11-09,40.945000,41.020000,40.334999,40.660000,38.097076,2064400
2015-11-10,40.724998,41.700001,40.540001,41.619999,38.996559,1767000
2015-11-11,41.619999,42.070000,41.575001,41.724998,39.094944,1491400
2015-11-12,41.544998,41.810001,41.259998,41.294998,38.692047,1262200
2015-11-13,41.250000,41.480000,41.055000,41.264999,38.663944,1876400
2015-11-16,41.264999,41.845001,41.185001,41.785000,39.151165,1034600
2015-11-17,41.785000,42.400002,41.630001,41.735001,39.104321,1469400
2015-11-18,41.790001,42.485001,41.715000,42.424999,39.750824,1408800
2015-11-19,42.575001,43.259998,42.470001,42.825001,40.125614,1500400
2015-11-20,43.009998,43.330002,42.785000,42.865002,40.163097,1127200
2015-11-23,42.945000,43.270000,42.799999,43.150002,40.430122,1020000
2015-11-24,42.845001,43.424999,42.785000,43.314999,40.584728,1849800
2015-11-25,43.264999,43.650002,43.255001,43.470001,40.729958,742200
2015-11-27,43.619999,43.830002,43.395000,43.555000,40.809597,449000
2015-11-30,43.549999,43.799999,42.810001,42.884998,40.181824,1559400
2015-12-01,43.000000,43.490002,43.000000,43.430000,40.692478,1178000
2015-12-02,43.270000,43.564999,42.785000,42.880001,40.177143,1484200
2015-12-03,43.145000,43.310001,42.314999,42.610001,39.924168,1079600
