Date,Open,High,Low,Close,Adj Close,Volume
2015-05-11,null,null,null,null,null,null
2015-05-18,34.640217,34.727638,33.927372,34.492268,28.704750,34826400
2015-05-25,34.283794,35.124413,33.806320,35.016811,29.141279,47560100
2015-06-01,35.016811,35.904507,34.620041,35.016811,29.141279,79422100
2015-06-08,35.036987,35.265636,34.512440,34.862137,29.012560,46645500
2015-06-15,34.667114,36.160053,34.418293,35.830532,29.818459,75671900
2015-06-22,36.039005,36.160053,35.285809,35.420311,29.477070,48567400
2015-06-29,34.868862,35.023537,34.095493,34.552792,29.096575,41364100
2015-07-06,34.142570,34.653664,32.992603,34.572968,29.113562,67916600
2015-07-13,34.767990,35.776733,34.209820,34.411568,28.977644,50231200
2015-07-20,34.371216,34.492268,30.477472,30.914593,26.032885,91735400
2015-07-27,30.605246,32.145260,30.221924,31.647614,26.650150,71848100
2015-08-03,31.479488,31.997311,30.511097,30.598520,25.766716,48413800
2015-08-10,30.921318,31.432415,29.986549,30.195024,25.426933,59360800
2015-08-17,30.040350,30.625420,28.655010,28.661736,24.135767,58710500
2015-08-24,26.691324,29.966375,23.611298,29.589779,24.917265,90535300
2015-08-31,29.334230,29.650303,27.774042,28.298588,23.829967,123724800
2015-09-07,28.903833,30.450571,28.850033,29.441830,24.792681,95581000
2015-09-14,29.388029,30.464022,28.917284,29.125757,24.526520,126045500
2015-09-21,29.388029,29.818426,27.700068,28.459986,23.965879,139695500
2015-09-28,27.928715,29.919300,26.792198,29.892401,25.172100,165311900
2015-10-05,30.020174,32.360458,30.020174,31.661062,27.060825,227681100
2015-10-12,31.560188,32.145260,30.961668,32.024208,27.371208,55210000
2015-10-19,31.694687,34.626766,31.560188,33.839947,28.923128,96857800
2015-10-26,33.779423,35.010086,33.665096,34.747814,29.699087,89756800
2015-11-02,34.680565,35.299259,34.337593,34.862137,29.796797,75391000
2015-11-09,34.761265,34.996639,33.658371,34.391392,29.394453,60811700
2015-11-16,34.290520,36.065903,34.277069,35.857430,30.647482,62095500
2015-11-23,35.756557,36.092804,34.250168,34.976463,29.894508,46847400
2015-11-30,34.983189,35.991932,34.660389,35.850708,30.641733,74884900
2015-12-07,35.642231,38.399464,33.772697,35.891056,30.676218,201970800
2015-12-14,35.265636,35.541359,32.958977,33.375923,28.526524,132239200
2015-12-21,33.564224,35.474110,33.221252,35.178211,30.066952,57887400
2015-12-28,35.016811,35.662407,34.485542,34.620041,29.589874,39770800
2016-01-04,33.806320,33.934097,31.035643,31.123066,26.953995,82875100
2016-01-11,31.176867,31.277740,28.379288,28.890383,25.020391,78838200
2016-01-18,29.240080,29.683928,27.074646,29.065231,25.171818,66505900
2016-01-25,28.816408,29.105581,27.363819,28.244787,24.461279,64609300
2016-02-01,27.962339,32.037659,27.720242,31.398790,27.192785,93809500
2016-02-08,31.244116,31.741762,29.858776,30.941492,26.796745,74286100
2016-02-15,31.062542,32.360458,30.928043,31.661062,27.419926,41117900
2016-02-22,31.990585,32.992603,31.055817,32.777405,28.386728,46548500
2016-02-29,32.703430,34.028244,32.622730,33.819771,29.289465,52820400
2016-03-07,33.597847,34.176193,32.582382,34.041695,29.481667,53802200
2016-03-14,33.765972,35.124413,33.429726,34.741089,30.087370,45624400
2016-03-21,34.640217,34.767990,33.967720,34.512440,29.889347,33287400
2016-03-28,34.747814,34.875587,33.651649,34.391392,29.784519,42280700
2016-04-04,34.209820,34.485542,33.678547,34.142570,29.966579,38184100
2016-04-11,34.256893,35.474110,34.055145,35.218559,30.910963,35930200
2016-04-18,35.218559,35.877605,34.767990,35.379959,31.052622,50516200
2016-04-25,35.245461,36.301277,34.727638,35.379959,31.052622,57020500
2016-05-02,35.561535,35.615334,34.095493,34.404842,30.196770,48439300
2016-05-09,34.330868,35.023537,33.880295,33.994621,29.836725,30612400
2016-05-16,34.048420,35.070614,33.631474,34.539341,30.314823,41150400
2016-05-23,34.472092,35.985207,34.411568,35.090786,30.798815,50742900
2016-05-30,35.050438,35.810356,34.048420,35.749832,31.377254,44745200
2016-06-06,35.843983,36.234028,35.574982,35.897781,31.507116,60037100
2016-06-13,35.655682,35.864155,34.498993,35.595158,31.241501,52279800
2016-06-20,35.843983,36.274380,34.552792,34.680565,30.438770,65078000
2016-06-27,34.337593,34.478817,32.111633,33.315399,29.240574,85868400
2016-07-04,33.133827,33.362476,31.950235,33.221252,29.562618,47468700
2016-07-11,33.295227,35.104237,33.254875,35.010086,31.154448,38302800
2016-07-18,35.003361,35.817081,34.828514,35.722931,31.788790,31037800
2016-07-25,35.615334,36.435776,35.467384,36.092804,32.117931,47149000
2016-08-01,36.166779,36.314728,35.433758,36.072628,32.099976,35122400
2016-08-08,35.951580,36.220577,35.070614,35.191662,31.316027,36050800
2016-08-15,35.171486,36.025555,35.043713,35.924679,31.968323,35573900
2016-08-22,35.850708,36.570274,35.655682,36.065903,32.093990,36165400
2016-08-29,36.119705,36.650974,35.924679,36.435776,32.423130,35947000
2016-09-05,36.442501,36.711498,35.776733,35.917957,31.962332,47575200
2016-09-12,35.642231,35.716206,34.680565,35.453934,31.549410,49035700
2016-09-19,35.635509,35.938129,35.030262,35.131138,31.262167,45176000
2016-09-26,35.110962,35.386684,34.734364,34.855415,31.016811,39692100
2016-10-03,35.198387,36.133156,34.794888,35.635509,32.129047,52338100
2016-10-10,35.998653,36.247478,35.090786,35.897781,32.365517,33324800
2016-10-17,35.796906,36.449226,35.494286,36.381977,32.802063,38327100
2016-10-24,36.536652,37.114998,35.978481,36.260929,32.692924,57388000
2016-10-31,36.415604,36.415604,35.601883,35.729656,32.213924,45102500
2016-11-07,36.139877,36.536652,34.700741,36.079353,32.529213,73256000
2016-11-14,36.153328,36.361801,35.184937,35.796906,32.274559,47114400
2016-11-21,36.012104,36.691326,35.985207,36.435776,32.850567,38586900
2016-11-28,36.402153,37.982513,36.106255,37.269669,33.602402,73082400
2016-12-05,37.484867,38.836582,37.148621,38.809685,34.990887,65669900
2016-12-12,38.944183,39.677204,38.614662,39.280430,35.415310,64126300
2016-12-19,39.636852,39.899124,39.031609,39.293880,35.427437,36802500
2016-12-26,39.314056,39.609951,38.271687,38.480160,35.102482,20325800
2017-01-02,38.466713,39.186279,38.009415,38.628109,35.237442,32061800
2017-01-09,38.601212,39.731003,38.439812,38.870209,35.458286,52533800
2017-01-16,38.681911,39.004707,38.170815,38.587761,35.200634,30205900
2017-01-23,38.587761,41.513115,38.231339,41.230667,37.611557,57279900
2017-01-30,40.914593,40.968391,39.818428,40.490921,36.936741,37993100
2017-02-06,40.369873,41.223942,40.013451,41.149967,37.537941,30392800
2017-02-13,41.170143,41.593815,40.685944,41.197041,37.580879,37184800
2017-02-20,41.176865,43.281776,41.049091,42.737053,38.985718,52490500
2017-02-27,42.501682,42.817753,41.674511,42.542030,38.807808,48562700
2017-03-06,42.508408,43.073303,42.239407,42.932079,39.163620,49554100
2017-03-13,42.958977,43.375923,42.676529,43.059853,39.280182,41770400
2017-03-20,43.006054,43.530598,41.674511,42.420982,38.697392,58503500
2017-03-27,42.111633,43.994621,41.909885,42.730331,38.979588,47499500
2017-04-03,42.750504,43.328850,41.896435,42.494957,39.177147,34971800
2017-04-10,42.474781,42.663078,41.042366,41.062542,37.856571,28852200
2017-04-17,41.123066,42.030933,40.934769,41.802288,38.538559,37019800
2017-04-24,42.118359,43.651649,41.956959,42.232685,38.935356,43260900
2017-05-01,42.474781,42.515133,41.170143,42.427708,39.115150,55141800
2017-05-08,42.259583,42.326832,40.753193,41.721588,38.464157,34614400
2017-05-15,41.923336,42.340282,39.872227,41.217216,37.999165,40878400
2017-05-22,41.566914,41.627438,40.611969,41.062542,37.856571,34998700
2017-05-29,40.860794,42.656357,40.726295,42.400806,39.090343,37880400
2017-06-05,42.367184,43.644924,42.266308,43.537323,40.138130,47607400
2017-06-12,43.537323,43.994621,42.488232,43.301949,39.921135,48922800
2017-06-19,43.483524,44.028244,42.562206,42.683254,39.350742,44105400
2017-06-26,42.730331,43.012779,42.030933,42.414257,39.102749,38832800
2017-07-03,42.649632,43.201077,42.259583,42.965702,40.045307,20119300
2017-07-10,42.965702,44.707466,42.730331,44.546066,41.518253,32296300
2017-07-17,44.552792,44.983189,44.108944,44.478817,41.455574,23713300
2017-07-24,44.438465,45.393410,43.860123,44.169468,41.167255,34470500
2017-07-31,44.364491,44.404842,42.528580,43.113651,40.601334,38572400
2017-08-07,43.140553,43.180901,42.044384,42.542030,40.063019,32069300
2017-08-14,42.723606,43.053127,42.252857,42.636181,40.151680,34892400
2017-08-21,42.703430,43.833221,42.481506,43.402824,40.873657,31886300
2017-08-28,43.523872,45.258911,42.871555,45.178211,42.545586,93741000
2017-09-04,45.070614,45.171486,43.046402,43.611298,41.069977,52584000
2017-09-11,43.880295,47.545395,43.846672,46.980499,44.242855,119061900
2017-09-18,47.074646,47.410896,46.819099,47.047749,44.306175,43491300
2017-09-25,47.121723,47.397446,45.574982,46.556828,43.843864,48089300
2017-10-02,46.671150,47.901817,46.503025,47.895092,45.104149,42482000
2017-10-09,47.881641,48.338936,47.693344,48.036316,45.237144,36877300
2017-10-16,48.285137,48.291862,47.269669,47.868191,45.078808,41754400
2017-10-23,48.386013,49.663754,47.700066,48.782784,45.940113,81251200
2017-10-30,48.634834,49.482178,47.652992,47.854740,45.066143,44550200
2017-11-06,48.016140,48.238064,46.899799,47.054474,44.312511,45324300
2017-11-13,46.698051,47.888367,45.729656,47.572292,44.800156,71225300
2017-11-20,47.518494,48.271687,47.431068,47.854740,45.430477,33802900
2017-11-27,47.767315,48.977806,47.088097,47.753868,45.334717,57134500
2017-12-04,48.231339,49.226631,47.289845,47.565567,45.155956,56053500
2017-12-11,47.928715,48.022865,46.980499,47.074646,44.689903,72845700
2017-12-18,47.383995,48.655010,47.236046,48.493610,46.036983,44205000
2017-12-25,48.493610,48.533962,47.673168,47.895092,45.468788,24598800
2018-01-01,48.130463,50.800270,48.016140,50.719570,48.150177,50815600
2018-01-08,50.665771,51.338264,49.697376,50.712845,48.143795,46538800
2018-01-15,50.948219,51.546738,49.993275,51.116341,48.526852,49673300
2018-01-22,50.968391,51.835911,50.611969,51.795563,49.171661,50339400
2018-01-29,51.795563,51.822460,47.505043,47.673168,45.258106,73819100
2018-02-05,47.202419,48.513786,44.512440,46.724949,44.357922,118503000
2018-02-12,47.209145,49.051781,47.007397,48.386013,45.934837,56045000
2018-02-19,48.150639,49.340954,47.693344,49.266979,46.771175,39509300
2018-02-26,49.374580,49.845325,45.494286,46.018829,43.687576,62424000
2018-03-05,45.716206,48.601212,45.413586,48.574310,46.468136,51615800
2018-03-12,48.581036,49.246807,45.312710,45.702759,43.721096,79806000
2018-03-19,45.574982,46.106255,42.340282,42.407532,40.568748,79682900
2018-03-26,42.864830,44.048420,41.903160,42.844654,40.986919,66816500
2018-04-02,42.750504,44.122395,41.203766,42.844654,40.986919,83012900
2018-04-09,43.046402,45.292534,42.683254,44.498993,42.569527,63555200
2018-04-16,44.848690,45.971756,44.122395,44.411568,42.485889,56839500
2018-04-23,44.297241,44.505714,41.923336,43.254875,41.379349,68610800
2018-04-30,43.530598,44.041695,41.546738,43.355751,41.475853,69292800
2018-05-07,43.375923,45.527908,42.871555,45.010086,43.058456,54974900
2018-05-14,45.184937,46.166779,44.727638,45.440483,43.470196,48751500
2018-05-21,45.729656,46.254204,43.987896,44.189644,42.273590,50309500
2018-05-28,43.745796,44.754539,42.723606,44.498993,42.569527,56379100
2018-06-04,44.720913,47.343643,44.646938,46.731674,45.103996,73080800
2018-06-11,46.758575,47.094822,45.030262,45.561535,43.974609,72057200
2018-06-18,45.171486,45.702759,43.691998,45.057163,43.487812,66683500
2018-06-25,44.633492,45.393410,43.449898,44.330868,42.786812,53250500
2018-07-02,44.068596,44.868862,43.550774,44.337593,42.793301,32730800
2018-07-09,44.566242,45.823807,44.223267,44.626766,43.072403,44134600
2018-07-16,44.741089,45.453934,43.577675,44.263618,42.721897,45226600
2018-07-23,44.303967,46.348351,44.041695,45.978481,44.377037,52769400
2018-07-30,45.917957,46.476128,43.799595,44.936111,43.370972,57842200
2018-08-06,44.620041,46.738400,44.579689,45.554810,43.968124,52542400
2018-08-13,45.514458,45.783455,44.182919,45.588432,44.000572,52645200
2018-08-20,45.729656,46.859447,45.622059,46.543377,44.922256,47324500
2018-08-27,46.852722,48.372562,46.765301,47.162071,45.519402,62182300
2018-09-03,46.906525,47.612644,46.415604,47.074646,45.797260,46038300
2018-09-10,47.296570,47.451244,46.012104,46.119705,44.868233,57357200
2018-09-17,46.119705,47.518494,45.440483,46.866173,45.594444,70932100
2018-09-24,46.691326,46.819099,43.113651,43.248150,42.074596,80369100
2018-10-01,43.557499,44.223267,42.293209,42.494957,41.341843,68951500
2018-10-08,42.367184,42.689980,39.549427,40.121048,39.032352,104545000
2018-10-15,40.141224,40.746468,38.459988,38.661736,37.612640,67734300
2018-10-22,38.856758,38.964359,34.512440,34.969738,34.020824,128178800
2018-10-29,35.527908,40.020176,34.586414,38.823135,37.769661,123212000
2018-11-05,39.038334,40.652321,38.473438,39.462006,38.391193,78103900
2018-11-12,39.488903,39.959652,38.386013,39.804977,38.724857,78283200
2018-11-19,39.697376,40.107597,37.505043,37.948891,36.919140,53839200
2018-11-26,38.177540,39.018158,37.774040,38.903831,37.848164,82806800
2018-12-03,40.080700,40.490921,35.985207,36.146603,35.516487,85066900
2018-12-10,35.938129,37.417618,35.117687,35.494286,34.875542,96743100
2018-12-17,35.373234,36.523201,33.954269,34.021519,33.428448,142343200
2018-12-24,33.880295,36.361801,32.878277,35.655682,35.034122,66815500
2018-12-31,35.696033,36.953598,35.151310,36.805649,36.164043,53568900
2019-01-07,36.852722,37.753868,36.402153,37.175522,36.527473,46072800
2019-01-14,36.671150,39.361130,36.509750,39.045055,38.364410,45781700
2019-01-21,38.789509,39.206455,37.498318,38.843307,38.166183,38209200
2019-01-28,38.392738,40.396770,35.487560,35.958305,35.331470,97280300
2019-02-04,35.749832,36.577000,34.182919,34.774715,34.168518,65208300
2019-02-11,35.178211,36.509750,34.835239,36.476128,35.840271,54358700
2019-02-18,36.099529,38.211163,36.099529,36.967049,36.322632,41801000
2019-02-25,37.141895,37.928715,35.319435,35.870880,35.245571,54381100
