Date,Open,High,Low,Close,Adj Close,Volume
2015-05-11,null,null,null,null,null,null
2015-05-18,29.389999,31.299999,29.260000,30.959999,30.959999,7793000
2015-05-25,30.959999,31.580000,30.440001,31.450001,31.450001,5913300
2015-06-01,31.500000,32.189999,31.070000,31.889999,31.889999,5925200
2015-06-08,31.809999,31.940001,30.290001,30.379999,30.379999,4995800
2015-06-15,30.209999,32.049999,29.980000,31.950001,31.950001,8899500
2015-06-22,32.049999,32.320000,31.490000,31.549999,31.549999,10700600
2015-06-29,31.760000,32.070000,30.889999,31.250000,31.250000,8048300
2015-07-06,31.070000,31.980000,30.530001,31.320000,31.320000,6289800
2015-07-13,31.510000,32.779999,30.980000,31.000000,31.000000,5979600
2015-07-20,30.860001,30.860001,29.290001,29.500000,29.500000,6650100
2015-07-27,29.450001,30.440001,28.629999,30.299999,30.299999,6834000
2015-08-03,30.240000,30.570000,26.379999,27.750000,27.750000,22046700
2015-08-10,27.900000,28.100000,27.000000,27.120001,27.120001,12051400
2015-08-17,27.049999,27.980000,25.510000,25.990000,25.990000,19413900
2015-08-24,24.620001,26.020000,24.080000,25.709999,25.709999,19182000
2015-08-31,25.540001,26.350000,24.790001,25.230000,25.230000,11170800
2015-09-07,25.680000,26.240000,24.930000,25.379999,25.379999,5495000
2015-09-14,25.330000,26.670000,24.730000,26.240000,26.240000,7773600
2015-09-21,26.290001,26.690001,25.450001,25.950001,25.950001,8693300
2015-09-28,25.910000,26.400000,23.420000,24.389999,24.389999,15525400
2015-10-05,24.500000,27.389999,24.500000,27.260000,27.260000,6074200
2015-10-12,27.200001,27.360001,26.250000,26.709999,26.709999,6390200
2015-10-19,26.629999,28.030001,26.420000,27.809999,27.809999,6434800
2015-10-26,27.820000,28.200001,26.730000,27.520000,27.520000,4599400
2015-11-02,27.650000,29.590000,27.309999,27.530001,27.530001,12501000
2015-11-09,27.520000,29.740000,26.860001,28.680000,28.680000,9659600
2015-11-16,28.709999,29.520000,28.260000,29.059999,29.059999,9177300
2015-11-23,29.020000,29.930000,28.740000,29.459999,29.459999,6023600
2015-11-30,29.520000,29.900000,28.320000,29.400000,29.400000,9567100
2015-12-07,29.280001,29.530001,26.040001,26.250000,26.250000,10299100
2015-12-14,26.350000,26.600000,24.760000,24.980000,24.980000,15377300
2015-12-21,25.250000,25.879999,24.969999,25.549999,25.549999,7718200
2015-12-28,25.490000,25.660000,24.780001,25.219999,25.219999,5477200
2016-01-04,24.719999,25.469999,24.150000,25.000000,25.000000,12695400
2016-01-11,25.059999,25.690001,24.450001,25.070000,25.070000,11180400
2016-01-18,25.320000,26.540001,24.209999,26.430000,26.430000,12496200
2016-01-25,26.320000,27.690001,25.879999,27.209999,27.209999,11720200
2016-02-01,26.959999,27.910000,25.660000,26.590000,26.590000,8732600
2016-02-08,26.350000,26.360001,23.330000,24.440001,24.440001,10702800
2016-02-15,24.420000,26.250000,23.799999,24.940001,24.940001,9186600
2016-02-22,25.170000,25.969999,23.920000,24.580000,24.580000,8747700
2016-02-29,24.590000,27.080000,24.440001,26.730000,26.730000,11057600
2016-03-07,26.480000,27.530001,26.150000,27.320000,27.320000,10639200
2016-03-14,27.270000,28.020000,26.010000,28.000000,28.000000,14664100
2016-03-21,27.959999,28.049999,25.930000,26.530001,26.530001,6538200
2016-03-28,26.639999,27.520000,26.270000,27.480000,27.480000,7512100
2016-04-04,27.500000,27.780001,26.730000,27.379999,27.379999,8896600
2016-04-11,27.620001,28.010000,27.340000,27.590000,27.590000,9086100
2016-04-18,27.400000,28.240000,27.110001,27.950001,27.950001,10125400
2016-04-25,27.680000,28.000000,26.469999,26.780001,26.780001,10177400
2016-05-02,26.850000,27.809999,26.219999,27.670000,27.670000,10219800
2016-05-09,27.709999,28.530001,26.959999,27.040001,27.040001,8253500
2016-05-16,27.090000,27.090000,25.030001,25.170000,25.170000,10730400
2016-05-23,25.110001,26.459999,25.100000,26.370001,26.370001,10267900
2016-05-30,26.469999,27.230000,26.340000,27.090000,27.090000,8239800
2016-06-06,27.129999,27.570000,25.129999,25.260000,25.260000,9704400
2016-06-13,25.270000,25.620001,24.250000,24.750000,24.750000,7467400
2016-06-20,25.080000,25.440001,23.290001,23.350000,23.350000,8319700
2016-06-27,23.120001,24.110001,22.430000,23.889999,23.889999,9946400
2016-07-04,23.750000,24.629999,23.219999,24.440001,24.440001,9020100
2016-07-11,24.610001,24.820000,24.030001,24.330000,24.330000,10319400
2016-07-18,24.270000,24.870001,24.139999,24.780001,24.780001,8549800
2016-07-25,24.730000,24.959999,24.139999,24.540001,24.540001,8007900
2016-08-01,24.600000,26.610001,24.160000,25.330000,25.330000,11634300
2016-08-08,25.350000,25.549999,24.549999,25.330000,25.330000,10103500
2016-08-15,25.370001,26.000000,25.190001,25.980000,25.980000,7372700
2016-08-22,25.980000,25.980000,24.860001,25.000000,25.000000,5474900
2016-08-29,24.990000,25.200001,24.610001,25.080000,25.080000,5086300
2016-09-05,25.080000,25.120001,23.660000,23.670000,23.670000,6280600
2016-09-12,23.469999,24.230000,23.240000,23.610001,23.610001,7639200
2016-09-19,23.690001,25.320000,23.459999,25.219999,25.219999,6834300
2016-09-26,25.160000,26.520000,24.889999,26.309999,26.309999,11805400
2016-10-03,26.209999,27.260000,26.170000,26.490000,26.490000,7460200
2016-10-10,26.570000,26.830000,24.580000,24.730000,24.730000,6062700
2016-10-17,24.770000,26.610001,24.480000,25.900000,25.900000,7551400
2016-10-24,26.129999,26.190001,25.100000,25.170000,25.170000,4647900
2016-10-31,25.360001,25.690001,23.910000,24.590000,24.590000,12241300
2016-11-07,25.170000,25.900000,24.000000,25.780001,25.780001,9486000
2016-11-14,25.860001,27.450001,25.780001,26.750000,26.750000,9078700
2016-11-21,26.770000,27.139999,26.299999,26.770000,26.770000,3109300
2016-11-28,26.770000,27.379999,25.900000,26.020000,26.020000,11339700
2016-12-05,26.219999,28.910000,26.100000,28.240000,28.240000,8276700
2016-12-12,28.200001,28.250000,27.219999,27.520000,27.520000,9718900
2016-12-19,27.520000,27.799999,26.969999,27.299999,27.299999,4234100
2016-12-26,27.290001,27.590000,26.600000,26.780001,26.780001,3274900
2017-01-02,27.040001,27.830000,26.520000,26.860001,26.860001,6168400
2017-01-09,26.820000,26.920000,25.559999,26.820000,26.820000,8519500
