Date,Open,High,Low,Close,Adj Close,Volume
2015-05-11,null,null,null,null,null,null
2015-05-18,26.299999,27.469999,26.110001,26.650000,25.399986,25921900
2015-05-25,26.629999,26.770000,25.930000,26.120001,24.894848,16575000
2015-06-01,26.280001,26.799999,25.850000,26.160000,24.932970,18229200
2015-06-08,26.129999,26.840000,25.600000,26.709999,25.457174,15148300
2015-06-15,26.639999,27.660000,26.209999,27.290001,26.009974,20342300
2015-06-22,27.430000,28.700001,27.430000,27.969999,26.658079,22514200
2015-06-29,27.660000,27.940001,27.129999,27.590000,26.295898,15586300
2015-07-06,27.340000,28.299999,27.280001,28.190001,26.867752,21765400
2015-07-13,28.350000,28.480000,27.030001,27.139999,25.867004,22475200
2015-07-20,27.209999,28.000000,26.510000,26.730000,25.476236,21514200
2015-07-27,26.559999,29.799999,26.139999,29.690001,28.297398,42567300
2015-08-03,29.690001,29.709999,28.160000,28.510000,27.172749,21858000
2015-08-10,28.780001,30.850000,28.420000,30.639999,29.265541,24983400
2015-08-17,30.520000,32.369999,30.480000,31.010000,29.618944,40216400
2015-08-24,29.440001,30.600000,27.650000,30.129999,28.778421,38161100
2015-08-31,30.120001,31.420000,29.360001,30.389999,29.026754,25467500
2015-09-07,30.950001,31.910000,29.820000,31.340000,29.934145,22501000
2015-09-14,31.309999,33.060001,30.910000,31.610001,30.192030,34338000
2015-09-21,31.510000,31.959999,29.400000,30.639999,29.265541,30769200
2015-09-28,30.510000,30.570000,28.540001,29.730000,28.396364,29232800
2015-10-05,29.900000,31.150000,29.900000,30.650000,29.275095,30006000
2015-10-12,30.750000,31.120001,28.820000,30.040001,28.692459,31409000
2015-10-19,29.990000,31.480000,29.809999,31.129999,29.733561,25275600
2015-10-26,31.070000,31.330000,28.690001,29.440001,28.119371,31673300
2015-11-02,29.430000,30.290001,28.730000,29.400000,28.081167,25293400
2015-11-09,29.430000,32.250000,28.450001,30.670000,29.294197,47499100
2015-11-16,30.660000,32.419998,30.660000,32.230000,30.784218,19948300
2015-11-23,32.230000,32.950001,32.070000,32.770000,31.299994,11985400
2015-11-30,32.720001,33.099998,31.469999,32.990002,31.587309,20346000
2015-12-07,32.840000,33.070000,31.559999,31.950001,30.591532,21388200
2015-12-14,31.889999,32.610001,30.629999,30.750000,29.442553,21536800
2015-12-21,31.000000,32.439999,30.950001,32.160000,30.792599,10320300
2015-12-28,31.920000,32.799999,31.799999,32.029999,30.668125,7329700
2016-01-04,31.600000,31.639999,27.230000,27.320000,26.158392,41805000
2016-01-11,27.520000,28.959999,25.420000,26.650000,25.516876,45860000
2016-01-18,27.280001,28.049999,25.410000,27.709999,26.531807,31616800
2016-01-25,27.700001,27.700001,25.830000,27.510000,26.340313,39712800
2016-02-01,27.330000,27.510000,24.350000,24.440001,23.400845,32246000
2016-02-08,24.120001,24.780001,22.969999,24.209999,23.251671,35526800
2016-02-15,24.450001,25.129999,24.260000,25.010000,24.020014,22649600
2016-02-22,25.209999,27.680000,25.209999,27.170000,26.094507,27428600
2016-02-29,27.100000,28.760000,26.719999,28.400000,27.275818,23167600
2016-03-07,28.250000,29.650000,27.400000,29.559999,28.389900,23964700
2016-03-14,29.299999,30.580000,29.000000,30.209999,29.014170,21448700
2016-03-21,30.270000,30.450001,29.080000,29.400000,28.236233,14291200
2016-03-28,29.459999,31.000000,29.280001,30.400000,29.196648,20359200
2016-04-04,30.360001,30.690001,29.450001,30.500000,29.292690,16111000
2016-04-11,30.830000,31.730000,30.209999,31.370001,30.128256,13888100
2016-04-18,31.100000,32.509998,30.879999,31.139999,29.907358,22675700
2016-04-25,30.980000,31.730000,29.610001,30.059999,28.870104,18710900
2016-05-02,30.280001,30.700001,29.170000,29.540001,28.370695,16547800
2016-05-09,29.580000,29.910000,28.860001,29.100000,27.948112,14359600
2016-05-16,29.080000,29.930000,28.820000,29.709999,28.610954,15441000
2016-05-23,29.639999,30.930000,29.230000,30.580000,29.448767,16961500
2016-05-30,30.629999,31.110001,30.190001,30.990000,29.843605,14211300
2016-06-06,31.070000,32.099998,30.760000,31.139999,29.988052,15715300
2016-06-13,30.910000,31.190001,30.129999,30.900000,29.756929,14701800
2016-06-20,31.389999,31.520000,29.850000,30.360001,29.236910,15898300
2016-06-27,29.980000,31.990000,29.139999,31.850000,30.671791,16007500
2016-07-04,31.650000,33.970001,31.270000,33.820000,32.568909,19260800
2016-07-11,33.950001,34.279999,33.470001,33.799999,32.549656,18490000
2016-07-18,33.919998,34.560001,33.459999,33.959999,32.703739,24644200
2016-07-25,33.950001,34.330002,32.700001,32.880001,31.663689,21770300
2016-08-01,32.820000,33.110001,31.709999,32.299999,31.105141,16728500
2016-08-08,32.369999,32.619999,31.840000,32.160000,31.047241,13097800
2016-08-15,32.189999,32.860001,31.750000,31.879999,30.776930,13852100
2016-08-22,31.879999,33.259998,31.639999,31.940001,30.834850,17621600
2016-08-29,31.900000,32.220001,31.469999,31.610001,30.516272,17296600
2016-09-05,31.639999,32.189999,29.990000,30.219999,29.174366,13479500
2016-09-12,29.980000,30.969999,29.860001,29.969999,28.933014,25160800
2016-09-19,30.180000,30.900000,29.639999,30.180000,29.135752,19233500
2016-09-26,30.059999,30.629999,29.719999,30.200001,29.155058,21122100
2016-10-03,30.059999,30.620001,29.530001,29.600000,28.575821,14634800
2016-10-10,29.950001,30.110001,28.709999,28.879999,27.880733,18100600
2016-10-17,28.920000,29.770000,28.680000,29.080000,28.073811,21283600
2016-10-24,29.280001,29.500000,27.780001,28.639999,27.649036,20760400
2016-10-31,28.730000,29.360001,28.200001,28.750000,27.755230,18106600
2016-11-07,29.280001,29.440001,26.690001,27.330000,26.384363,49250400
2016-11-14,27.500000,28.990000,27.309999,28.540001,27.552496,25210900
2016-11-21,28.639999,29.030001,28.430000,28.879999,27.880733,10592900
2016-11-28,28.750000,29.070000,27.150000,27.280001,26.428114,23345400
2016-12-05,27.459999,29.700001,27.180000,28.860001,27.958775,23045600
2016-12-12,28.719999,29.570000,27.410000,28.040001,27.164383,32110400
2016-12-19,28.219999,28.740000,27.480000,27.559999,26.699368,17958600
2016-12-26,27.650000,28.030001,27.219999,27.330000,26.476551,9338800
2017-01-02,27.709999,28.469999,27.209999,27.850000,26.980310,19803400
2017-01-09,27.799999,28.799999,27.610001,28.500000,27.610014,19753300
2017-01-16,28.400000,28.820000,27.969999,28.309999,27.425947,15642800
2017-01-23,28.400000,31.900000,28.330000,30.940001,29.973820,37240200
2017-01-30,30.860001,30.860001,29.500000,29.889999,28.956606,26788700
2017-02-06,29.860001,30.959999,29.290001,30.820000,29.957726,19641500
2017-02-13,31.000000,31.049999,29.950001,30.490000,29.636957,18482500
2017-02-20,30.600000,31.450001,30.510000,31.389999,30.511780,16825000
2017-02-27,31.389999,32.889999,31.270000,32.549999,31.639326,23256300
2017-03-06,32.310001,33.889999,32.180000,33.570000,32.630787,22294600
2017-03-13,33.599998,34.060001,32.529999,33.660000,32.718266,19813500
2017-03-20,33.619999,33.680000,32.630001,33.220001,32.290577,17554200
2017-03-27,32.770000,33.590000,32.669998,33.310001,32.378063,14951200
2017-04-03,33.389999,33.889999,33.060001,33.119999,32.193378,15267000
2017-04-10,33.119999,33.880001,33.040001,33.689999,32.747429,11166400
2017-04-17,33.810001,34.540001,32.619999,32.869999,31.950367,29910900
2017-04-24,33.270000,33.349998,31.980000,32.889999,31.969807,24958300
2017-05-01,33.009998,33.180000,32.189999,32.599998,31.687920,18039500
2017-05-08,32.500000,33.400002,32.459999,33.070000,32.244667,11510600
2017-05-15,33.150002,33.939999,32.560001,33.790001,32.946701,15500100
2017-05-22,33.889999,34.389999,32.990002,33.110001,32.283665,14370800
2017-05-29,33.060001,33.900002,32.470001,33.790001,32.946701,11256800
2017-06-05,33.750000,33.959999,32.889999,33.619999,32.780937,22764100
2017-06-12,33.580002,34.939999,33.270000,33.650002,32.810188,23050600
2017-06-19,33.740002,34.840000,33.459999,33.880001,33.034451,16408800
2017-06-26,33.930000,34.880001,33.580002,34.570000,33.707233,14265300
2017-07-03,34.900002,36.049999,34.060001,35.790001,34.896782,17355900
2017-07-10,35.889999,37.439999,35.759998,36.700001,35.784073,34175600
2017-07-17,36.759998,37.070000,35.910000,36.610001,35.696323,14292200
2017-07-24,36.529999,37.189999,35.470001,35.849998,34.955284,19862600
2017-07-31,35.930000,36.759998,35.450001,36.590000,35.676819,19036100
2017-08-07,36.549999,36.639999,35.669998,36.090000,35.189297,14993900
2017-08-14,36.299999,36.990002,35.630001,35.689999,34.894642,11194600
2017-08-21,35.660000,35.970001,35.180000,35.779999,34.982635,14101900
2017-08-28,35.810001,36.470001,34.950001,36.240002,35.432384,14415200
2017-09-04,36.180000,36.480000,35.290001,36.250000,35.442165,14237700
2017-09-11,36.419998,37.779999,36.200001,37.169998,36.341663,28650600
2017-09-18,37.209999,37.779999,36.689999,36.900002,36.077675,19330300
2017-09-25,36.700001,40.009998,36.560001,39.930000,39.040154,33369900
2017-10-02,40.369999,41.299999,39.700001,41.080002,40.164528,25607600
2017-10-09,41.080002,41.570000,40.810001,41.340000,40.418732,13263200
2017-10-16,41.500000,43.040001,40.990002,42.669998,41.719093,16165400
2017-10-23,43.049999,44.400002,42.830002,44.299999,43.312771,16720100
2017-10-30,44.220001,44.919998,43.099998,44.320000,43.332325,21240800
2017-11-06,44.450001,46.799999,44.270000,46.000000,44.974880,31223900
2017-11-13,45.919998,48.310001,45.810001,48.130001,47.057419,21086500
2017-11-20,48.209999,50.060001,47.990002,50.000000,48.885746,15524100
2017-11-27,50.000000,51.529999,49.169998,50.430000,49.306160,21442000
2017-12-04,51.369999,51.470001,49.250000,50.779999,49.771164,20558300
2017-12-11,50.810001,50.980000,49.790001,50.580002,49.575138,20696500
2017-12-18,51.110001,51.790001,50.540001,50.830002,49.820179,15033000
2017-12-25,50.860001,51.830002,50.790001,51.070000,50.055408,7154800
